17933;CH;Walenstadt
17932;CH;Wangs
17938;CH;Wassen
17924;CH;Wasserauen
17925;CH;Wasserngrat
17934;CH;Wattwil
17929;CH;Weggis
17937;CH;Weinfelden
17928;CH;Weissfluh
17939;CH;Weisshorn
17935;CH;Weisstannen
17926;CH;Wengen
17927;CH;Wetterhorn
17941;CH;Wetzikon
17936;CH;Wil
17943;CH;Wiler
17930;CH;Willisau
17942;CH;Winterthur
17931;CH;Wolfenschiessen
17940;CH;Wädenswil
17945;CH;Yverdon
17949;CH;Zermatt
17947;CH;Zernez
17952;CH;Zofingen
17950;CH;Zug
17948;CH;Zuoz
17951;CH;Zurigo
17946;CH;Zweisimmen
32515;CI;Abengourou
32516;CI;Abidjan
32517;CI;Aboisso
39492;CI;Adiake
32518;CI;Adzopé
32519;CI;Bako
32520;CI;Bondoukou
32521;CI;Bouaké
32522;CI;Bouna
32523;CI;Boundiali
32524;CI;Daloa
32525;CI;Danané
32526;CI;Daoukro
32527;CI;Diawala
32528;CI;Dimbokro
32529;CI;Divo
32530;CI;Ferkessédougou
32531;CI;Fresco
32532;CI;Gagnoa
32533;CI;Goulia
32534;CI;Grand Bassam
32535;CI;Grand-Béréby
32536;CI;Grand-Lahou
32537;CI;Guiglo
32538;CI;Katiola
32539;CI;Korhogo
32540;CI;Man
32541;CI;Odienne
32542;CI;Oumé
32543;CI;Parc National de la Marahoué
32544;CI;Parc National du Mont Peko
32545;CI;Parque National de la Komoé
32546;CI;San Pédro
32547;CI;Sassandra
32548;CI;Séguéla
32549;CI;Tabou
32550;CI;Touba
30112;CI;Yamoussoukro
30173;CK;Avarua
39504;CL;Aguirre
39586;CL;Alto Palena
32069;CL;Ancud
32067;CL;Antofagasta
39666;CL;Arica
32068;CL;Arrica
39786;CL;Balmaceda
32070;CL;Calama
40137;CL;Caldera
40246;CL;Castro
32076;CL;Chaitén
32071;CL;Chañaral
40349;CL;Chile Chico
32074;CL;Chillán
40416;CL;Cochrane
32073;CL;Coihaique
32075;CL;Concepción
40453;CL;Constitucion
40464;CL;Copiapo
32072;CL;Copiapó
40467;CL;Coquimbo
40520;CL;Curico
40603;CL;Destacamento
40739;CL;El Belloto
40744;CL;El Cristo
40756;CL;El Yeso
40811;CL;Eulogio Sanchez
40950;CL;Futaleufu
32077;CL;Iquique
32078;CL;Isla Alejandro Selkirk
32079;CL;Isla Róbinson Crusoe
32080;CL;Isla Sala y Gomez
32081;CL;Isla San Ambrosio
32083;CL;La Serena
32089;CL;Lago Ranco
32084;CL;Lagunillas
44887;CL;Linares
42028;CL;Lo Castillo
42037;CL;Loncoche
42052;CL;Lonquimay
32085;CL;Lonquimay / Parque Nacional Conquillo
44888;CL;Los Angeles
42060;CL;Los Cerrillos
42221;CL;Maria Dolores
42259;CL;Mataveri
32092;CL;Monte Grande
42643;CL;Nirihuao
32095;CL;Osorno
32094;CL;Osterinsel (Isla de Pascua)
32093;CL;Ovalle
42823;CL;Oyahue
42864;CL;Panimavida
32099;CL;Papudo
32096;CL;Parque Nacional Isluga
32103;CL;Parque Nacional Laguna de la Laja
32107;CL;Parque Nacional Paine DOWN
32108;CL;Parque Nacional Paine TOP
42890;CL;Parron
32104;CL;Petrohué
42963;CL;Pica
32100;CL;Portillo
43118;CL;Pucon
43119;CL;Pudahuel
44889;CL;Puerto Aysen
32105;CL;Puerto Montt
32109;CL;Puerto Natales
32110;CL;Punta Arenas
43144;CL;Punta Carranza
43145;CL;Punta Dungeness
32098;CL;Putre
32102;CL;Puyuhuapi
43178;CL;Quellon
43183;CL;Quintero
32113;CL;Rancagua / Termas de Cauquenes
43271;CL;Rio Cisnes
32117;CL;San Antonio
43443;CL;San Pedro Atacama
32114;CL;San Pedro de Atacama
30056;CL;Santiago
32116;CL;Santiago de Chile
43570;CL;Sewell
32123;CL;Talca
32119;CL;Tatio
32122;CL;Temuco
32121;CL;Termas de Chillán
32120;CL;Tocopilla
32130;CL;Valdivia
32125;CL;Vallenar
32126;CL;Valparaiso
32129;CL;Villarrica
32127;CL;Viña del Mar
32128;CL;Volcán Chillán
31717;CM;Abong Mbang
31716;CM;Ambam
31726;CM;Bafang
31727;CM;Bafoussam
31721;CM;Bagodo
31725;CM;Bamenda
31722;CM;Banyo
31718;CM;Batouri
31723;CM;Bénoué Nationalpark
31719;CM;Bertoua
31720;CM;Betaré Oya
31724;CM;Boubandjiah Nationalpark
31728;CM;Buea
31729;CM;Cameroon Mountain
31731;CM;Douala
31730;CM;Doumé
31732;CM;Edéa
31733;CM;Foumban
31734;CM;Garoua
44890;CM;Koundja
31735;CM;Kribi
31736;CM;Kumba
31739;CM;Limbe
31737;CM;Lokomo
44891;CM;Lomie
31738;CM;Loum
31743;CM;Makari
31746;CM;Mamfe
31744;CM;Maroua
31742;CM;Mbalam
31740;CM;Mbalmayo
31745;CM;Meiganga
31741;CM;Minta
31748;CM;Ngaoundére
31749;CM;Nkambe
31747;CM;Nkongsamba
31750;CM;Réserve de Campo
31752;CM;Réserve de Douala-Edéa
31751;CM;Réserve du Dja
31753;CM;Réserve du Faro
31754;CM;Sangmélima
44892;CM;Tiko
31755;CM;Touboro
31756;CM;Waza-Nationalpark
44893;CM;Yagoua
30105;CM;Yaounde
31758;CM;Yen
44894;CM;Yoko
39511;CN;Aihui
32134;CN;Aksu
39548;CN;Alar
39584;CN;Altay
32138;CN;Amdo
39615;CN;Anda
39618;CN;Andir
32137;CN;Ankang
32135;CN;Anqing
32131;CN;Anshan
32132;CN;Anshun
32133;CN;Anxi
32136;CN;Anyang
39690;CN;Arxan
32140;CN;Baicheng
32150;CN;Baidicheng
32155;CN;Baimaguan
32141;CN;Baitoushan
32149;CN;Baiyin
32144;CN;Bandiantaolehai
32157;CN;Banpo
32156;CN;Baoding
32158;CN;Baoji
39806;CN;Baoqing
32148;CN;Baoshan
32145;CN;Baotou
32152;CN;Barkol
32151;CN;Batang
39843;CN;Baxian
39846;CN;Bayanbulak
39848;CN;Bazhong
32139;CN;Bei'an
32146;CN;Beihai
39865;CN;Beijing
32142;CN;Beipiao
32153;CN;Beizeklik
32154;CN;Bengbu
32143;CN;Benxi
39938;CN;Bijie
44895;CN;Binhai
39976;CN;Bobai
32147;CN;Bose
32159;CN;Boshan
40080;CN;Bugt
40167;CN;Cangzhou
32162;CN;Canton
40282;CN;Chaling
40292;CN;Chang-shan
32160;CN;Changchun
40293;CN;Changde
32166;CN;Changji
32164;CN;Changsa
40294;CN;Changsha
40295;CN;Changsha
32170;CN;Changzhi
32169;CN;Changzhou
32163;CN;Chao'an
32161;CN;Chaoyang
40314;CN;Che-ku
32168;CN;Chengde
32165;CN;Chengdu
40317;CN;Chenzhou
40343;CN;Chien-li
40354;CN;Chin-men
32167;CN;Chongqing
40381;CN;Chuxiong
40528;CN;Da Xian
40529;CN;Da-qaidam
40530;CN;Da-xin-dian
40534;CN;Dachu Shan
32175;CN;Dali
32171;CN;Dalian
32172;CN;Dandong
40562;CN;Danxian
40564;CN;Daoxian
32179;CN;Datong
40577;CN;Dawu
32177;CN;Dazu
40590;CN;Dehoujie
40613;CN;Dezhou
40635;CN;Dinghai
44896;CN;Diwopu
32174;CN;Dongfang
40658;CN;Dongsheng
40659;CN;Dongtai
32178;CN;Dukou
40688;CN;Dulan
32176;CN;Dunhuang
32180;CN;Duomula
32173;CN;Duyun
40710;CN;Dzngtao
32181;CN;Emeishan
32182;CN;Emeixian
32183;CN;Enshi
40830;CN;Fangxian
40867;CN;Fogang
40935;CN;Fuding
40937;CN;Fujin
40938;CN;Fukang
32187;CN;Fuling
32184;CN;Fushun
40949;CN;Fusong
40952;CN;Fuxian
32185;CN;Fuxin
40953;CN;Fuyang
40954;CN;Fuyun
32186;CN;Fuzhou
32196;CN;Ganden
32192;CN;Ganzhou
32195;CN;Gaochang
40982;CN;Gaoyou
40989;CN;Garze
32193;CN;Gejiu
32197;CN;Gêrzê
32194;CN;Golmud
32198;CN;Gonggar
41067;CN;Gonghe
41126;CN;Guaizihu
41129;CN;Guangchang
41130;CN;Guangnan
32189;CN;Guilin
32190;CN;Guiping
32191;CN;Guiyang
32188;CN;Gulian
41158;CN;Gushi
41160;CN;Guyuan
32199;CN;Gyangze
41173;CN;Hai-men
32205;CN;Haikou
32203;CN;Hailar
41176;CN;Hailun
41181;CN;Haiyang
41188;CN;Haliut
32210;CN;Hami
32214;CN;Handan
32208;CN;Hangzhou
32218;CN;Hanzhong
32200;CN;Harbin
32215;CN;Hebi
41246;CN;Hechi
32212;CN;Hefei
32201;CN;Hegang
41251;CN;Henan
32219;CN;Hengshan
32206;CN;Hengyang
41257;CN;Hequ
41267;CN;Hexian
41268;CN;Heyuan
32202;CN;Himmelssee
41296;CN;Hoboksar
32204;CN;Hohhot
32211;CN;Hotan
41326;CN;Huadian
41327;CN;Huaihua
41328;CN;Huaiji
32213;CN;Huainan
41329;CN;Huajialing
41333;CN;Huanghua
32216;CN;Huangshi
41334;CN;Huanren
32217;CN;Huashan
41339;CN;Huilai
41340;CN;Huimin
41342;CN;Hulin
41344;CN;Hung-lai
41350;CN;Huoshan
32209;CN;Huzhou
41502;CN;Jartai
32222;CN;Ji'an
32220;CN;Jiamusi
41519;CN;Jian'ou
41520;CN;Jiangcheng
32233;CN;Jiaohe Gukcheng
32234;CN;Jiaozuo
41522;CN;Jiaxian
32228;CN;Jiaxing
32230;CN;Jiayuguan
41523;CN;Jiexiu
32223;CN;Jilin
32235;CN;Jinan
32225;CN;Jingdezhen
41528;CN;Jinghe
32226;CN;Jinghong
41529;CN;Jingyuan
32227;CN;Jingzhen
32229;CN;Jinhua
32236;CN;Jining
32224;CN;Jinzhou
32231;CN;Jiuquan
41533;CN;Jiuxian Shan
32232;CN;Jiuzhaigou Nationalpark
32221;CN;Jixi
41559;CN;Jurh
41561;CN;Juxian
41564;CN;Kaba He
32245;CN;Kaifeng
32246;CN;Kailas
41578;CN;Kailu
41584;CN;Kaitong
32238;CN;Kaiyuan
41615;CN;Kangding
32240;CN;Karakulsee (Russland)
32241;CN;Karamay
32242;CN;Kashgar
41686;CN;Keshan
32243;CN;Khunjerab
32244;CN;Korla
32237;CN;Kowloon
32239;CN;Kunming
41838;CN;Kuqa
41854;CN;Kuytun
41913;CN;Laiyang
41930;CN;Lang-tai
32253;CN;Lanzhou
32259;CN;Laoshan
32254;CN;Leshan
32260;CN;Lhasa
32261;CN;Lhorong
41988;CN;Lian Xian
41989;CN;Lianping
32258;CN;Lianyungang
32247;CN;Liaoyuan
32251;CN;Lijiang
42003;CN;Lindong
42004;CN;Lingling
42005;CN;Lingxian
32252;CN;Linhai
42008;CN;Lintao
42009;CN;Linxia
44897;CN;Lishe
42013;CN;Lishui
32250;CN;Liuzhou
42023;CN;Liyang
32256;CN;Longmen
42046;CN;Longquan
42051;CN;Longzhou
32249;CN;Lufeng
42090;CN;Luo-shan
42092;CN;Luodian
42093;CN;Luoding
32257;CN;Luoyang
42094;CN;Luoyuan
42097;CN;Lushi
42099;CN;Luxi
32255;CN;Luzhou
42102;CN;Lyang
32248;CN;Lüshun
32264;CN;Macao
42115;CN;Macheng
32268;CN;Madoi
32269;CN;Mangnai
32270;CN;Manni
32271;CN;Mansovar
32263;CN;Manzhouli
32265;CN;Maoming
42310;CN;Mei Xian
42311;CN;Mei-chuan
44898;CN;Meilan
42324;CN;Mengla
42325;CN;Mengshan
32266;CN;Mengzhe
42346;CN;Mianyang
42371;CN;Ming-shui
42372;CN;Ming-yang-chen
42378;CN;Minqin
32267;CN;Mogao
42406;CN;Mohe
32262;CN;Mudanjiang
32275;CN;Nanchang
42551;CN;Nancheng
32277;CN;Nanchong
32279;CN;Nanjing
32273;CN;Nanning
32272;CN;Nanping
32280;CN;Nantong
32278;CN;Nanyang
42564;CN;Nanyue
42568;CN;Napo
42596;CN;Neijiang
42637;CN;Ning-hua
32276;CN;Ningbo
32274;CN;Ningming
32281;CN;Norbulingkha
30009;CN;Pechino
42928;CN;Peng-shui
42984;CN;Ping Yuan
42985;CN;Pingliang
42986;CN;Pingma
42987;CN;Pingtan
32282;CN;Pishan
43075;CN;Potou
43117;CN;Pucheng
44899;CN;Pudong
43162;CN;Qian-xian
32287;CN;Qiemo
32289;CN;Qingdao
43164;CN;Qinghe
43165;CN;Qingjiang
43166;CN;Qinglong
43167;CN;Qingyuan
32288;CN;Qinhuangdao
43168;CN;Qinzhou
43169;CN;Qionghai
32284;CN;Qiqihar
43170;CN;Qitai
43171;CN;Qizhou
32285;CN;Quanzhou
32290;CN;Qufu
32286;CN;Qutang Xia
43289;CN;Rizhao
32292;CN;Rongbuk
43318;CN;Rongjiang
32291;CN;Ruoqiang
32293;CN;Rutog
32316;CN;Sa'gya
32317;CN;Samye
32312;CN;Sandouping
43461;CN;Sangzhi
32299;CN;Sanjiang
43464;CN;Sanming
43465;CN;Sansui
32300;CN;Sanya
43575;CN;Sha-di-qi
32307;CN;Shache
43583;CN;Shan-dan
32306;CN;Shandong
43584;CN;Shang-nan
32315;CN;Shanghai
43586;CN;Shanghang
32310;CN;Shangqiu
32302;CN;Shangrao
43587;CN;Shangxian
43588;CN;Shangzhi
32297;CN;Shantou
32298;CN;Shaoguan
32311;CN;Shaolin
32305;CN;Shaoxing
32301;CN;Shaoyang
32313;CN;Shashi
32303;CN;Shatin
43605;CN;Shengxian
32296;CN;Shenyang
43607;CN;Shenzhen
43612;CN;Shi-men
32318;CN;Shigatse
32308;CN;Shihezi
32309;CN;Shijiazhuang
32304;CN;Shilin
43619;CN;Shipu
43629;CN;Shouxian
43632;CN;Shuang-gou
32294;CN;Shuangyashan
43635;CN;Si-hong
43646;CN;Simao
43651;CN;Sinan
32295;CN;Siping
43791;CN;Suining
43792;CN;Suizhou
32314;CN;Suzhou
43838;CN;Ta-he
32324;CN;Tacheng
32330;CN;Tai'an
43850;CN;Tai-ho
43851;CN;Tai-ning
43853;CN;Taidong
43854;CN;Tailai
43855;CN;Tainan
32331;CN;Taishan
32332;CN;Taiyuan
32329;CN;Taizhou
43886;CN;Tanggu
32323;CN;Tanggulashan
32328;CN;Tangshan
44900;CN;Taoxian
32325;CN;Taxkorgan
43968;CN;Tian-cheng
43969;CN;Tian-tai
32326;CN;Tianchi
32333;CN;Tianjin
32322;CN;Tianshui
43973;CN;Tie-li
44019;CN;Tongchuan
44020;CN;Tongde
32319;CN;Tonghua
32320;CN;Tongliao
32334;CN;Tsetang
32321;CN;Tuenmun
44079;CN;Tulihe
44085;CN;Tunxi
32327;CN;Turpan
44122;CN;Uliastai
44145;CN;Urum-qi
32335;CN;Urumqi
44150;CN;Uxin-qi
44291;CN;Wang-kui
32338;CN;Wanxian
32344;CN;Weifang
44316;CN;Weihai
32343;CN;Weinan
44317;CN;Weining
44323;CN;Wen-su
44325;CN;Wenchuan
44327;CN;Wenshan
32337;CN;Wenzhou
44395;CN;Wu-shan
44396;CN;Wu-tong-yuan
44397;CN;Wu-zhai
44399;CN;Wudaoliang
44401;CN;Wudu
44402;CN;Wugang
32341;CN;Wuhan
32340;CN;Wuhu
32339;CN;Wutongqiao
32342;CN;Wuxi
44405;CN;Wuzhou
32336;CN;Wuzi Shan
44411;CN;Xi Ujimqin Qi
32352;CN;Xi'an
44412;CN;Xi-ji
44413;CN;Xia-yang
32345;CN;Xiamen
32346;CN;Xiangtan
32353;CN;Xianyang
44415;CN;Xichang
44416;CN;Xihua
32350;CN;Xiling
44417;CN;Xingren
32348;CN;Xingtai
32347;CN;Xining
44418;CN;Xinjing
44419;CN;Xinxian
32349;CN;Xinxiang
44420;CN;Xinyang
44421;CN;Xinyi
44422;CN;Xiushui
44423;CN;Xuchang
44424;CN;Xunwu
44425;CN;Xuwen
32351;CN;Xuzhou
44431;CN;Yan An
32365;CN;Yan'an
44432;CN;Yan-qi
44433;CN;Yanchi
44434;CN;Yangcheng
32368;CN;Yangquan
32356;CN;Yangshuo
32363;CN;Yangzhou
44436;CN;Yanji
32367;CN;Yantai
44438;CN;Yanzhou
32359;CN;Yibin
32362;CN;Yichang
32354;CN;Yichun
44451;CN;Yilan
32364;CN;Yinchuan
32355;CN;Yingkou
32360;CN;Yining
44452;CN;Yiwanquan
44453;CN;Yiyuan
44459;CN;Yongan
44464;CN;Youyang
44466;CN;Yu-hsi
44467;CN;Yuanjiang
44468;CN;Yuanling
44469;CN;Yuanmou
44470;CN;Yuanping
44472;CN;Yuexe
32357;CN;Yueyang
32366;CN;Yuhuang Ding
44473;CN;Yulin
44474;CN;Yuncheng
44475;CN;Yushan
44476;CN;Yushe
32358;CN;Yushu
32361;CN;Yutian
44493;CN;Zha-pu
32376;CN;Zhangjiakou
32374;CN;Zhangye
32369;CN;Zhangzhou
32370;CN;Zhanjiang
44494;CN;Zhanyi
44495;CN;Zhao-hua
32379;CN;Zhaoling
32373;CN;Zhaotong
44901;CN;Zhengding
44497;CN;Zhenghe
32377;CN;Zhengzhou
32378;CN;Zhenjiang
44498;CN;Zhi-jin
44499;CN;Zhi-zhou
44500;CN;Zhijiang
32381;CN;Zhongba
44902;CN;Zhongchuan
44501;CN;Zhongning
44502;CN;Zhongxiang
32380;CN;Zhouzhuang
44503;CN;Zhumadian
32372;CN;Zhuzhou
32375;CN;Zigong
44505;CN;Zigui
44518;CN;Zunhua
32371;CN;Zunyi
39642;CO;Apartado
32425;CO;Arauca
32426;CO;Armenia
32428;CO;Bahia Solano
32430;CO;Barrancabermeja
32427;CO;Barranquilla
30057;CO;Bogota
32431;CO;Bucaramanga
32432;CO;Buenaventura
32436;CO;Cali
32433;CO;Cartagena
32434;CO;Chiquinquira
32435;CO;Cúcuta
44903;CO;El Banco
44904;CO;El Paso
32437;CO;Florencia
40976;CO;Gamarra Magdalena
40994;CO;Gaviotas
41038;CO;Girardot
32438;CO;Honda
32441;CO;Ibagué
41364;CO;Ibague
32440;CO;Ipiales
32443;CO;La Ciudad Perdida
32442;CO;Leticia
42034;CO;Loma Teguerre
42130;CO;Magangue
42141;CO;Maicao
32446;CO;Manizales
42232;CO;Mariquita
32444;CO;Medellin
32448;CO;Mitú
32445;CO;Mompos
32447;CO;Monteira
42438;CO;Monteria
32449;CO;Neiva
32450;CO;Ocaña
44905;CO;Otu
42846;CO;Palanquero
32457;CO;Pamplona
32451;CO;Parque Nacional Los Nevados
32456;CO;Pasto
42905;CO;Pato
42936;CO;Pereira
42995;CO;Pitalito
32452;CO;Popayán
43110;CO;Providencia Island
43125;CO;Puerto Asis
32460;CO;Puerto Carreno
32453;CO;Puerto Inirida
32461;CO;Quibdó
32462;CO;Ríohacha
43279;CO;Rionegro
32464;CO;San Agustín
43417;CO;San Andres Island
43431;CO;San Jose Guaviare
32465;CO;Santa Marta
32466;CO;Sincelejo
32463;CO;Sogamoso
43875;CO;Tame
44906;CO;Tres Esquinas
32470;CO;Tumaco
32468;CO;Tunja
32467;CO;Turbo
32472;CO;Valledupar
32473;CO;Villavicencio
32552;CR;Carillo
32554;CR;Golfito
32555;CR;Jacó
32556;CR;Laguna de Arenal
32557;CR;Liberia
42628;CR;Nicoya
42850;CR;Palmar Sur
32561;CR;Parque Nacional Rincon de la Vieja DOWN
32562;CR;Parque Nacional Rincon de la Vieja TOP
32563;CR;Parque Nacional Volcán Irazú DOWN
32564;CR;Parque Nacional Volcán Irazú TOP
32565;CR;Parque Nacional Volcán Poás DOWN
32566;CR;Parque Nacional Volcán Poás TOP
32567;CR;Puerto Jiménez
32568;CR;Puerto Limón
32569;CR;Puerto Viejo
32570;CR;Puntarenas
30058;CR;San Jose
32573;CR;San Juanillo
32575;CR;Tambor
44001;CR;Tobias Bolanos
32576;CR;Volcán Arenal
39542;CU;Alacranes
39681;CU;Artemisa
32577;CU;Baracoa
39834;CU;Batabano
32578;CU;Bayamo
40126;CU;Caibarien
40142;CU;Camaguey
32580;CU;Camagüey
40210;CU;Carapachiba
32581;CU;Cayo Coco
32583;CU;Cayo Largo
40257;CU;Cayo Largo Del Sur
32584;CU;Cayo Saetía
40384;CU;Ciego Avila
32585;CU;Cienfuegos
40456;CU;Contramaestre
40477;CU;Corralillo
32586;CU;El Yunque de Baracoa
40800;CU;Esmeralda
40866;CU;Florida
41090;CU;Gran Piedra
41124;CU;Guaimaro
32589;CU;Guantanamo
32588;CU;Guardalavaca
41139;CU;Guines
41140;CU;Guira De Melena
30059;CU;Havana
32590;CU;Holguín
41428;CU;Isabel Rubio
32591;CU;Isla de Juventud
44907;CU;Jardines Del Ray - Cayo Coco
41548;CU;Jovellanos
41551;CU;Jucarito
41552;CU;Jucaro
41861;CU;La Bajada
32592;CU;La Habana
41871;CU;La Jiquima
41942;CU;Las Tunas
42033;CU;Loma El Maney
44908;CU;Manzanillo
32593;CU;Matanzas
42389;CU;Moa
42642;CU;Niquero
42689;CU;Nueva Gerona
32598;CU;Parque Nacional de Baconao
32600;CU;Peninsula de Guanahacabibes
42967;CU;Pico San Juan
32601;CU;Pinar del Rio
43001;CU;Playa Giron
32596;CU;Playa Rancho Luna
43130;CU;Puerto Padre
43146;CU;Punta Lucrecia
43419;CU;San Antonio Banos
32602;CU;Sancti Spiritus
32603;CU;Santa Clara
32604;CU;Santa Lucia
32605;CU;Santiago de Cuba
32606;CU;Topes de Collantes
32607;CU;Trinidad
44132;CU;Union De Reyes
32610;CU;Varadero
31972;CV;Ilheu Branco
31973;CV;Ilheu Raso
31974;CV;Ilheus do Rombo
31975;CV;Mindelo
31977;CV;Palmeira
31976;CV;Porto Ingles
30106;CV;Praia
31979;CV;Ribeira Grande
31980;CV;Sal Rei
31983;CV;Santa Luzia
31982;CV;Santa Maria
31981;CV;Sao Filipe
31984;CV;Tarrafal
31987;CV;Vila da Ribeira Brava
31986;CV;Vila de Nova Sintra
30171;CX;Flying Fish Cove
32382;CY;Agia Napa
32383;CY;Alampra
32384;CY;Amathous
32385;CY;Chala Sultan Tekke
32386;CY;Chirokitia
32387;CY;Dali/Idalion
32389;CY;Empa
32388;CY;Enkomi/Alasia
32390;CY;Famagusta
44909;CY;Gecitkale
32391;CY;Geroskipos
32395;CY;Kalavassos
32392;CY;Karpasia
32396;CY;Kissonerga
32397;CY;Kiti
32398;CY;Kolossi
32399;CY;Kornos
32400;CY;Kouklia/Paläa Paphos
32401;CY;Kourion (Curium)
32393;CY;Kyrenia / Kerynia
32394;CY;Kythräa/Chytri
32402;CY;Lapithos / Karavas-Lambousa
32404;CY;Lara
32405;CY;Larnaka
32406;CY;Lempa
32407;CY;Limassol (Lemesos)
32403;CY;Lythrankomi
32408;CY;Morphou
30010;CY;Nicosia
32409;CY;Nikosia
32410;CY;Omodos
32411;CY;Paläkastro/Maa
32412;CY;Pano Levkara
32413;CY;Pano Platres
32414;CY;Paphos/Ktima
32415;CY;Pegia
32416;CY;Perachorio
32417;CY;Petra tou Romiou
32418;CY;Pissouri
32419;CY;Polis/Marion
32420;CY;Pyrga
32421;CY;Salamis/Constantia
32422;CY;Soloi/Soli
32423;CY;Trikomo
32424;CY;Vouni
15657;CZ;
15456;CZ;Antigl
15457;CZ;Asch
15461;CZ;Babiccino udoli
15464;CZ;Bechyne
15462;CZ;Betlem (Bethlehem)
15458;CZ;Bila Lhota
15470;CZ;Bischofsteinitz
15465;CZ;Bitov
15471;CZ;Bor
15459;CZ;Bouzov
15466;CZ;Brno
40052;CZ;Brno
15463;CZ;Broumov (Braunau)
15460;CZ;Bruntal (Freudenthal)
15467;CZ;Buchlov
15468;CZ;Buchlovice (Buchlowitz)
15469;CZ;Bucuvice (Boskowitz)
44910;CZ;Caslav
40274;CZ;Cervena
15479;CZ;Cervena Lhota
15472;CZ;Ceska Kamanice (Böhmisch Kamnitz)
15473;CZ;Ceska Lipa
15480;CZ;Ceske Budejovice (Budweis)
15481;CZ;Cesky Krumlov (Böhmisch-Krumau)
15478;CZ;Cesky Sternberk
15475;CZ;Cesky Tesin (Cieszyn)
15476;CZ;Chlumec nad Cidlinou
15474;CZ;Chribska
15477;CZ;Chrudim
15482;CZ;Decin (Tetschen)
15483;CZ;Decinske steny
40648;CZ;Doksany
15484;CZ;Doksy
15487;CZ;Dolni Vltavice
15488;CZ;Doma
15485;CZ;Duchcov (Dux)
40687;CZ;Dukovany
15486;CZ;Dvur Kralove nad Labem (Königinhof)
15489;CZ;Eger
15493;CZ;Franzensbad
15490;CZ;Frenstat pod Radhostem (Frankstadt)
15491;CZ;Frydek-Mistek
15492;CZ;Frymburk
15497;CZ;Harrachov (Harrachsdorf)
15501;CZ;Hluboka nad Vltavou
15502;CZ;Holasovice
15505;CZ;Holesov (Holleschau)
15498;CZ;Horice
15503;CZ;Horni Plana
15499;CZ;Hradec Kralove (Königgrätz)
15495;CZ;Hradec nad Moravici
15494;CZ;Hrensko (Herrnskretschen)
15500;CZ;Hruboskalske salni (Sandsteinstadt)
15496;CZ;Hukvaldy
15504;CZ;Husinec
15506;CZ;Jablonec nad Nisou (Gablonz)
15519;CZ;Jachymov
15510;CZ;Janske Lazne (Johannisbad)=
15511;CZ;Jaromer
15516;CZ;Jaromerice nad Rokytnou
15508;CZ;Javoricko
15517;CZ;Jedovnice
15514;CZ;Jemniste
15509;CZ;Jesenik (Freiwaldau)
15507;CZ;Jetrichovicke steny
15512;CZ;Jicin (Jitschin)
15518;CZ;Jihlava (Iglau)
15515;CZ;Jindrichuv Hradec
15513;CZ;Josefov (Josefstadt)
15520;CZ;Kadan (Kaaden)
15533;CZ;Kamen
15522;CZ;Karlova Studanka
15538;CZ;Karlsbad
15526;CZ;Karlstejn
15534;CZ;Kasperske Hory (Bergreichenstein)
15527;CZ;Kladno
15521;CZ;Klasterec nad Ohri (Klösterle an der Ege
15539;CZ;Klatovy
15528;CZ;Kokorin
15529;CZ;Kolin
15530;CZ;Konopiste
15523;CZ;Koprivnice
15540;CZ;Kralovice
15531;CZ;Kralupy nad Vltavou
15541;CZ;Kraslice
15535;CZ;Kratochvile
15524;CZ;Krnov (Jägerndorf)
15536;CZ;Kromeriz (Kremsier)
15537;CZ;Krtiny
15525;CZ;Kuks (Kukus)
15532;CZ;Kutna Hora
15548;CZ;Lazne Jesenik (Bad Freiwaldau)
15554;CZ;Lednice (Eisgrub)
15542;CZ;Liberec
15551;CZ;Libin (Berg)
15543;CZ;Libkovice
15544;CZ;Libochovice (Libokowitz)
15550;CZ;Lidice
15552;CZ;Lipnice nad Sazavou
15553;CZ;Lipno nad Vltavou
15545;CZ;Litomerice (Leitmeritz)
15549;CZ;Litomysl (Leitomischl)
15546;CZ;Litvinov (Oberleutensdorf)
15556;CZ;Loket
15547;CZ;Louny (Laun)
15555;CZ;Luhacovice
15558;CZ;Mala Skala
15564;CZ;Marienbad
15559;CZ;Melnik
15562;CZ;Mikulov (Nikolsburg)
15561;CZ;Milevsko
15560;CZ;Mlada Boleslav
15563;CZ;Moravsky Krumlov
15557;CZ;Most (Brüx)
15567;CZ;Nachod
44911;CZ;Namest Nad Oslav
15569;CZ;Nepomuk
15568;CZ;Nove Mesto nad Metuji (Neustadt an der M
15565;CZ;Novy Bor (Haida)
15566;CZ;Novy Jicin (Neu-Titschein)
15571;CZ;Olomouc (Olmütz)
15572;CZ;Opava (Troppau)
15574;CZ;Opocno
15575;CZ;Orlik nad Vltavou
15570;CZ;Osek (Ossegg)
15573;CZ;Ostrava
15578;CZ;Ostrov
15577;CZ;Otrokovice
15576;CZ;Ovesna
15590;CZ;Pancir (Berg)
15584;CZ;Pardubice (Pardubitz)
15595;CZ;Pavlovske vrchy
15585;CZ;Pec pod Snezkou (Petzer)
15591;CZ;Pelhrimov
15596;CZ;Pilsen
15592;CZ;Pisek
15597;CZ;Plasy
15593;CZ;Pleche (Plöckenstein) (Berg)
15579;CZ;Ploskovice
15587;CZ;Podebrady
15586;CZ;Podkost
15580;CZ;Podmokly
15594;CZ;Prachatice (Prachatitz)
